plot,stem_id,base_stem_id,species_code,species_binomial,dbh_cm,pom,height_m,gps_number,dec_latitude,dec_longitude,standing_fallen,rtd,upsvq,death_cause,condition,notes_stem,notes_base,subplot_10m,alive_dead,year_survey,name_check
17,17_27,17_28,TS,Terminalia sericea,5.5,1.3,8.4,527,-15.31765698,15.26842704,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_29,17_29,LN,Lonchocarpus nelsii,5.2,1.3,4.8,528,-15.31764298,15.26846501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_30,17_30,SS,Strychnos spinosa,5.2,1.3,6.4,529,-15.31764398,15.26846501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_30,17_31,SS,Strychnos spinosa,7.5,1.3,5.4,529,-15.31764398,15.26846501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_30,17_32,SS,Strychnos spinosa,7.5,1.3,5.4,529,-15.31764398,15.26846501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_33,17_33,BM,Baphia massaiensis,4.4,1.3,4.6,530,-15.31779402,15.26842302,S,T,NA,NA,NA,NA,P2441,FALSE,D,2019,FALSE
17,17_33,17_34,BM,Baphia massaiensis,4.8,1.3,4.6,530,-15.31779402,15.26842302,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_35,17_35,TS,Terminalia sericea,4,1.3,3,531,-15.31778497,15.26845302,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_36,17_36,TS,Terminalia sericea,4.5,1.3,3.4,532,-15.31777902,15.26845604,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_37,17_37,CC,Combretum collinum,4,1.3,4.2,533,-15.31781003,15.26847599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_37,17_38,CC,Combretum collinum,4.6,1.3,4.2,533,-15.31781003,15.26847599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_39,17_39,BM,Baphia massaiensis,4.6,1.3,3,534,-15.31775999,15.268507,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_40,17_40,Acacia sp.,Acacia sp.,4.5,1.3,4.5,535,-15.31775898,15.26849996,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,SpNotFound
17,17_41,17_41,Acacia sp.,Acacia sp.,13,1.3,4.5,535,-15.31775898,15.26849996,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,SpNotFound
17,17_42,17_42,Map,Pseudolachnostylis maprouneifolia,4,1.3,3.5,536,-15.31772797,15.268463,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_43,17_43,CP,Combretum psidioides,7.2,1.3,4.8,537,-15.31771196,15.26848999,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_44,17_44,CP,Combretum psidioides,4.1,1.3,2.2,538,-15.31771699,15.26851899,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_45,17_45,BM,Baphia massaiensis,4.1,1.3,4.2,539,-15.31768296,15.26850399,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_46,17_46,BM,Baphia massaiensis,8.3,1.3,7.2,540,-15.31768799,15.26850399,S,NA,NA,NA,NA,P2442,NA,FALSE,A,2019,FALSE
17,17_46,17_47,BM,Baphia massaiensis,4.7,1.3,4.2,540,-15.31768799,15.26850399,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_48,17_48,BM,Baphia massaiensis,4,1.3,3,541,-15.31767801,15.268492,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_49,17_49,DK,Diospyros kirkii,4.2,1.3,2.2,542,-15.31761599,15.26845504,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_50,17_50,LN,Lonchocarpus nelsii,13.5,1.3,10,543,-15.31761096,15.26842402,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_50,17_51,LN,Lonchocarpus nelsii,12.4,1.3,10,543,-15.31761096,15.26842402,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_50,17_52,LN,Lonchocarpus nelsii,11.6,1.5,10,543,-15.31761096,15.26842402,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_53,17_53,LN,Lonchocarpus nelsii,4,1.3,3,544,-15.31762102,15.26838496,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_54,17_54,LN,Lonchocarpus nelsii,7.6,1.3,8.2,545,-15.31760702,15.26836401,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_54,17_55,LN,Lonchocarpus nelsii,4.2,1.3,8.2,545,-15.31760702,15.26836401,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_56,17_56,LN,Lonchocarpus nelsii,10.8,1.3,8.4,546,-15.31757399,15.26837901,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_56,17_57,LN,Lonchocarpus nelsii,7.8,1.3,8.4,546,-15.31757399,15.26837901,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_58,17_58,LN,Lonchocarpus nelsii,5,1.3,2,547,-15.31757802,15.26840298,S,R,P,NA,NA,P2443,NA,FALSE,A,2019,FALSE
17,17_59,17_59,LN,Lonchocarpus nelsii,5.9,1.3,5.2,548,-15.31758003,15.26845604,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_60,17_60,BM,Baphia massaiensis,4,1.3,3.8,549,-15.31755899,15.26844598,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_61,17_61,LN,Lonchocarpus nelsii,11.3,1.3,7.4,550,-15.31755497,15.26843802,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_61,17_62,LN,Lonchocarpus nelsii,5.3,1.3,7.4,550,-15.31755497,15.26843802,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_63,17_63,TB,Terminalia brachystemma,4.1,1.3,5.2,551,-15.31755304,15.26841799,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_63,17_64,TB,Terminalia brachystemma,4.5,1.3,5.2,551,-15.31755304,15.26841799,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_65,17_65,Croton grant,Croton gratissimus,4.5,1.3,3.8,552,-15.31752303,15.26846099,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_66,17_66,LN,Lonchocarpus nelsii,8.1,1.3,5.6,552,-15.31752303,15.26846099,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_67,17_67,LN,Lonchocarpus nelsii,5.5,1.3,1.3,553,-15.31753502,15.26849099,F,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_68,17_68,CP,Combretum psidioides,6.8,1.3,7,554,-15.31750602,15.26846501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_68,17_69,CP,Combretum psidioides,5.5,1.3,7,554,-15.31750602,15.26846501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_70,17_70,Map,Pseudolachnostylis maprouneifolia,4.7,1.3,7,555,-15.31748297,15.26846903,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_71,17_71,Map,Pseudolachnostylis maprouneifolia,4,1.3,7,555,-15.31748297,15.26846903,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_72,17_72,LN,Lonchocarpus nelsii,4.9,1.3,3.4,556,-15.31749303,15.26844498,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_73,17_73,BM,Baphia massaiensis,4.8,1.3,5.4,557,-15.31746503,15.26846702,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_74,17_74,BM,Baphia massaiensis,8.5,1.3,5,558,-15.31743502,15.268448,S,D,NA,NA,NA,P2444,NA,FALSE,D,2019,FALSE
17,17_74,17_75,BM,Baphia massaiensis,7.1,1.3,5,558,-15.31743502,15.268448,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_76,17_76,LN,Lonchocarpus nelsii,5.5,1.3,4.4,559,-15.31741197,15.268464,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_76,17_77,LN,Lonchocarpus nelsii,4.2,1.3,4.4,559,-15.31741197,15.268464,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_76,17_78,LN,Lonchocarpus nelsii,4.5,1.3,2.4,561,-15.31738699,15.26850499,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_79,17_79,BM,Baphia massaiensis,4,1.3,4.4,562,-15.31741197,15.26850197,S,R,NA,NA,NA,P2445,NA,FALSE,A,2019,FALSE
17,17_80,17_80,LN,Lonchocarpus nelsii,4,1.3,4,563,-15.31742396,15.26852201,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_81,17_81,TS,Terminalia sericea,10.5,1.3,6.4,564,-15.317388,15.26857398,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_81,17_82,TS,Terminalia sericea,5.9,1.3,6.4,564,-15.317388,15.26857398,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_83,17_83,TS,Terminalia sericea,4.5,1.3,6.4,564,-15.317388,15.26857398,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_84,17_84,LN,Lonchocarpus nelsii,10.9,1.4,7,565,-15.31741298,15.26856501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_84,17_85,LN,Lonchocarpus nelsii,11.4,1.4,7,565,-15.31741298,15.26856501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_86,17_86,CP,Combretum psidioides,11.5,1.3,8.4,566,-15.31744299,15.26857498,S,NA,NA,NA,NA,NA,Coppice,FALSE,A,2019,FALSE
17,17_86,17_87,CP,Combretum psidioides,9.8,1.3,8.4,566,-15.31744299,15.26857498,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_86,17_88,CP,Combretum psidioides,8.5,1.3,8.4,566,-15.31744299,15.26857498,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_86,17_89,CP,Combretum psidioides,5,1.3,8.4,566,-15.31744299,15.26857498,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_86,17_90,CP,Combretum psidioides,8.6,1.3,8.4,566,-15.31744299,15.26857498,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_86,17_91,CP,Combretum psidioides,10.5,1.3,8.4,566,-15.31744299,15.26857498,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_86,17_92,CP,Combretum psidioides,7,1.3,8.4,566,-15.31744299,15.26857498,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_86,17_93,CP,Combretum psidioides,11.3,1.3,8.4,566,-15.31744299,15.26857498,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_94,17_94,Acacia sp.,Acacia sp.,4,1.3,7.2,567,-15.31746503,15.26853198,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,SpNotFound
17,17_94,17_95,Acacia sp.,Acacia sp.,8,1.3,7.2,567,-15.31746503,15.26853198,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,SpNotFound
17,17_94,17_96,Acacia sp.,Acacia sp.,7,1.3,7.2,567,-15.31746503,15.26853198,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,SpNotFound
17,17_97,17_97,BM,Baphia massaiensis,4.2,1.3,4.2,568,-15.31750602,15.26855101,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_97,17_98,BM,Baphia massaiensis,4.2,1.3,4.2,568,-15.31750602,15.26855101,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_99,17_99,BM,Baphia massaiensis,5,1.3,4.8,569,-15.31751297,15.268579,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_99,17_100,BM,Baphia massaiensis,5.2,1.3,4.8,569,-15.31751297,15.268579,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_99,17_101,BM,Baphia massaiensis,4,1.3,4.8,569,-15.31751297,15.268579,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_102,17_102,BM,Baphia massaiensis,4.1,1.3,3,570,-15.31750501,15.26852997,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_103,17_103,BM,Baphia massaiensis,9.4,1.3,6.2,571,-15.31761196,15.26855302,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_103,17_104,BM,Baphia massaiensis,4,1.3,6.2,571,-15.31761196,15.26855302,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_103,17_105,BM,Baphia massaiensis,6.4,1.3,6.2,571,-15.31761196,15.26855302,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_106,17_106,CP,Combretum psidioides,10.7,1.3,5.6,572,-15.31766896,15.26855403,S,R,P,NA,NA,NA,"Coppice, P2447-2448",FALSE,A,2019,FALSE
17,17_106,17_107,CP,Combretum psidioides,4,1.3,5.6,572,-15.31766896,15.26855403,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_106,17_108,CP,Combretum psidioides,7.1,1.3,5.6,572,-15.31766896,15.26855403,S,R,P,NA,NA,P2449,NA,FALSE,A,2019,FALSE
17,17_106,17_109,CP,Combretum psidioides,5.2,1.3,5.6,572,-15.31766896,15.26855403,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_110,17_110,BM,Baphia massaiensis,4.4,1.3,4.2,573,-15.31762403,15.26850499,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_111,17_111,BM,Baphia massaiensis,5.1,1.3,4.2,574,-15.31762001,15.26848303,S,NA,NA,NA,NA,NA,Coppice,FALSE,A,2019,FALSE
17,17_111,17_112,BM,Baphia massaiensis,4.6,1.3,4.2,574,-15.31762001,15.26848303,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_111,17_113,BM,Baphia massaiensis,5.2,1.3,4.2,574,-15.31762001,15.26848303,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
17,17_111,17_114,BM,Baphia massaiensis,4.4,1.3,4.2,574,-15.31762001,15.26848303,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_1,18_1,Peltrophorum africanum,Peltophorum africanum,5.6,1.3,14,575,-15.29029702,15.274489,S,NA,NA,NA,NA,NA,"Coppice, P2454",FALSE,A,2019,FALSE
18,18_2,18_1,Peltrophorum africanum,Peltophorum africanum,8.5,1.3,4.4,575,-15.29029702,15.274489,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_3,18_1,Peltrophorum africanum,Peltophorum africanum,6.7,1.3,3.6,575,-15.29029702,15.274489,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_4,18_1,Peltrophorum africanum,Peltophorum africanum,24.9,1.3,14,575,-15.29029702,15.274489,S,R,NA,H,NA,NA,Cut by humans,FALSE,A,2019,FALSE
18,18_5,18_1,Peltrophorum africanum,Peltophorum africanum,25.9,1.3,14,575,-15.29029702,15.274489,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_6,18_6,TS,Terminalia sericea,6.3,1.3,5.4,576,-15.29030398,15.27449897,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_7,18_7,BM,Baphia massaiensis,6.9,1.3,5.4,577,-15.29027799,15.27450803,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_8,18_7,BM,Baphia massaiensis,10.3,1.3,5.4,577,-15.29027799,15.27450803,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_9,18_9,BM,Baphia massaiensis,6.3,1.3,6.8,578,-15.290265,15.27453401,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_10,18_10,LN,Lonchocarpus nelsii,7.2,1.3,7.4,579,-15.29021898,15.27453904,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_11,18_11,TS,Terminalia sericea,10.1,1.3,7.2,580,-15.290222,15.27452404,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_12,18_12,TS,Terminalia sericea,20.6,1.3,13.3,581,-15.290178,15.27451398,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_13,18_13,TS,Terminalia sericea,4,1.3,2.8,582,-15.29015997,15.274517,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_14,18_14,TS,Terminalia sericea,4.7,1.3,4.4,583,-15.29015101,15.27451197,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_15,18_15,TS,Terminalia sericea,4.3,1.3,4.4,583,-15.29015101,15.27451197,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_16,18_16,Acacia sp.,Acacia sp.,11.1,1.3,2.2,584,-15.29016802,15.27453703,S,R,NA,H,NA,P2455,Cut by humans,FALSE,A,2019,SpNotFound
18,18_17,18_16,Acacia sp.,Acacia sp.,10.5,1.3,2,584,-15.29016802,15.27453703,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,SpNotFound
18,18_18,18_18,TS,Terminalia sericea,8,1.3,7.6,585,-15.29015,15.27456301,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_19,18_19,TS,Terminalia sericea,10.8,1.3,9.6,586,-15.290165,15.27460299,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_20,18_20,TS,Terminalia sericea,7.7,1.3,8,587,-15.29019501,15.27459302,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_21,18_21,LN,Lonchocarpus nelsii,7.2,1.3,8,588,-15.29021203,15.27458497,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_22,18_22,TS,Terminalia sericea,5,1.3,4.2,589,-15.29023298,15.27458598,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_23,18_23,TS,Terminalia sericea,10.9,1.3,6,590,-15.29025402,15.27458003,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_24,18_23,TS,Terminalia sericea,7,1.3,6,590,-15.29025402,15.27458003,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_25,18_25,TS,Terminalia sericea,7.3,1.3,4.6,591,-15.29027497,15.27457198,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_26,18_26,TS,Terminalia sericea,9.4,1.3,8.2,592,-15.29029702,15.27455698,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_27,18_26,TS,Terminalia sericea,14.2,1.3,8.2,592,-15.29029702,15.27455698,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_28,18_28,TS,Terminalia sericea,8,1.3,8.2,593,-15.290337,15.27459,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_29,18_29,TS,Terminalia sericea,9.6,1.3,8.2,593,-15.290337,15.27459,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_30,18_30,BM,Baphia massaiensis,5.1,1.3,4.8,594,-15.29029601,15.274619,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_31,18_31,TS,Terminalia sericea,4.3,1.3,2.5,595,-15.29018998,15.27469897,S,T,NA,NA,NA,NA,NA,FALSE,D,2019,FALSE
18,18_32,18_31,TS,Terminalia sericea,10.2,1.3,10.6,595,-15.29018998,15.27469897,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_33,18_33,CP,Combretum psidioides,8.1,1.6,9,596,-15.29020197,15.274763,S,R,P,H,NA,"P, R, pollard, P2456","Pollard, P2456, Cut by humans",FALSE,A,2019,FALSE
18,18_34,18_33,CP,Combretum psidioides,8.3,1.6,9,596,-15.29020197,15.274763,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_35,18_33,CP,Combretum psidioides,5.8,1.6,9,596,-15.29020197,15.274763,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_36,18_33,CP,Combretum psidioides,10.5,1.6,9,596,-15.29020197,15.274763,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_37,18_33,CP,Combretum psidioides,6.7,1.6,9,596,-15.29020197,15.274763,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_38,18_38,CP,Combretum psidioides,6.1,1.3,13,597,-15.29021697,15.27478103,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_39,18_38,CP,Combretum psidioides,4.9,1.3,13,597,-15.29021697,15.27478103,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_40,18_38,CP,Combretum psidioides,37.5,1.6,13,597,-15.29021697,15.27478103,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_41,18_38,CP,Combretum psidioides,4.5,1.3,13,597,-15.29021697,15.27478103,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_42,18_42,BA,Burkea africana,5.5,1.3,4.4,598,-15.29020096,15.27483702,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_43,18_42,BA,Burkea africana,9.1,1.3,4.4,598,-15.29020096,15.27483702,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_44,18_44,TS,Terminalia sericea,4.2,1.3,1.7,599,-15.29024304,15.274819,S,D,P,NA,NA,NA,NA,FALSE,D,2019,FALSE
18,18_45,18_45,CP,Combretum psidioides,7.4,1.3,7.2,600,-15.29023902,15.27488404,S,NA,NA,NA,NA,NA,Coppice,FALSE,A,2019,FALSE
18,18_46,18_45,CP,Combretum psidioides,8.7,1.3,7.2,600,-15.29023902,15.27488404,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_47,18_45,CP,Combretum psidioides,4.5,1.3,7.2,600,-15.29023902,15.27488404,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_48,18_45,CP,Combretum psidioides,9.7,1.3,7.2,600,-15.29023902,15.27488404,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_49,18_45,CP,Combretum psidioides,4.5,1.3,7.2,600,-15.29023902,15.27488404,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_50,18_45,CP,Combretum psidioides,8.1,1.3,7.2,600,-15.29023902,15.27488404,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_51,18_45,CP,Combretum psidioides,7.3,1.3,7.2,600,-15.29023902,15.27488404,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_52,18_45,CP,Combretum psidioides,4.6,1.3,7.2,600,-15.29023902,15.27488404,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_53,18_53,CP,Combretum psidioides,5.5,1.3,5,601,-15.29025997,15.27489301,S,D,P,H,NA,P2458,"Coppice, Cut by humans",FALSE,D,2019,FALSE
18,18_54,18_53,CP,Combretum psidioides,8.2,1.3,5,601,-15.29025997,15.27489301,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_55,18_53,CP,Combretum psidioides,4.3,1.3,5,601,-15.29025997,15.27489301,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_56,18_53,CP,Combretum psidioides,4.5,1.3,2.4,601,-15.29025997,15.27489301,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_57,18_53,CP,Combretum psidioides,5.5,1.3,5,601,-15.29025997,15.27489301,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_58,18_53,CP,Combretum psidioides,4.7,1.3,5,601,-15.29025997,15.27489301,S,D,NA,NA,NA,"P2459, Fungi",NA,FALSE,D,2019,FALSE
18,18_59,18_59,TS,Terminalia sericea,17.4,1.2,10,602,-15.29030498,15.27490097,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_60,18_59,TS,Terminalia sericea,12.4,1.2,10,602,-15.29030498,15.27490097,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_61,18_61,TS,Terminalia sericea,10.8,1.3,10,603,-15.29027296,15.27491204,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_62,18_62,TS,Terminalia sericea,11,1.3,10,603,-15.29027296,15.27491204,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_63,18_62,CP,Combretum psidioides,7,1.3,8.2,604,-15.29032904,15.27486401,S,NA,NA,NA,NA,NA,Coppice,FALSE,A,2019,FALSE
18,18_64,18_62,CP,Combretum psidioides,7.7,1.3,8.2,604,-15.29032904,15.27486401,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_65,18_62,CP,Combretum psidioides,4.1,1.3,8.2,604,-15.29032904,15.27486401,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_66,18_62,CP,Combretum psidioides,5.3,1.3,8.2,604,-15.29032904,15.27486401,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_67,18_62,CP,Combretum psidioides,8.1,1.3,8.2,604,-15.29032904,15.27486401,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_68,18_62,CP,Combretum psidioides,5.9,1.3,2.2,604,-15.29032904,15.27486401,S,D,P,NA,NA,NA,NA,FALSE,D,2019,FALSE
18,18_69,18_62,BM,Baphia massaiensis,5.5,1.3,3.1,605,-15.29038302,15.27483903,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_70,18_70,Croton grant,Croton gratissimus,4.2,1.3,2.4,606,-15.29034999,15.27481698,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_71,18_70,Croton grant,Croton gratissimus,4,1.3,2.4,606,-15.29034999,15.27481698,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_72,18_72,CP,Combretum psidioides,9,1.3,11.8,607,-15.290351,15.27480802,S,NA,NA,NA,NA,NA,Coppice,FALSE,A,2019,FALSE
18,18_73,18_72,CP,Combretum psidioides,4.6,1.3,6.2,607,-15.290351,15.27480802,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_74,18_72,CP,Combretum psidioides,7.4,1.3,11.8,607,-15.290351,15.27480802,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
18,18_75,18_72,CP,Combretum psidioides,36.3,1.3,11.8,607,-15.290351,15.27480802,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
19,19_1,19_1,CP,Combretum psidioides,8,1.3,5.6,608,-15.26336898,15.28019104,S,NA,NA,NA,NA,NA,Coppice,FALSE,A,2019,FALSE
